employee_code,full_name,department,salary_millimes,hire_date,month_elapsed_pct,salary_tier,tenure_months,past_advance_count,on_time_repayment_rate,dept_attrition_rate,performance_score,has_active_advance,days_since_last_advance,existing_debt_ratio,requested_amount_pct,true_max_pct
EMP04660,Amira Belhadj,Logistics,2136533,2026-07-08,0.5161,1,1.3,0,0.9988,0.1723,3.0,0,365,0.0772,40.71,5.95677796268132
EMP04661,Mohamed Saidi,Engineering,2516256,2019-10-02,0.5484,1,79.5,10,0.8848,0.1457,3.0,0,158,0.0711,23.21,25.316741051916456
EMP04662,Fatma Dridi,Sales,822580,2025-10-22,0.4839,0,1.8,0,0.9072,0.2981,2.5,0,365,0.0171,17.81,3.7194842431521695
EMP04663,Hatem Elloumi,Logistics,983587,2017-01-17,0.1613,0,109.5,11,0.8045,0.0826,2.5,0,92,0.1617,49.2,6.626960790511492
EMP04664,Bilel Dridi,Sales,3082371,2009-09-20,0.3214,1,196.6,0,0.8702,0.1639,3.0,0,365,0.1104,34.14,18.30252971236713
EMP04665,Zied Khlifi,Engineering,4506632,2026-05-23,0.4516,2,2.7,1,0.9699,0.1149,4.0,0,141,0.037,2.76,5.648490332479509
EMP04666,Emna Mejri,Logistics,3120136,2008-08-18,0.25,1,209.7,30,0.9074,0.1427,3.5,0,113,0.0338,33.64,20.078188817080722
EMP04667,Anis Zouari,Logistics,1238817,2020-09-17,0.2903,0,62.7,6,0.802,0.0834,2.5,0,179,0.016,42.34,12.336426192000035
EMP04668,Amine Riahi,Engineering,7108975,2025-10-01,0.3871,2,9.3,0,0.8796,0.1434,4.5,0,365,0.0175,19.91,16.570247839311527
EMP04669,Yasmine Boughanmi,Logistics,3442689,2025-09-25,0.7419,1,5.9,0,0.9253,0.1867,3.5,0,365,0.1761,44.79,24.613568686560303
EMP04670,Rym Boukthir,Support,1230337,2025-10-23,0.7667,0,1.0,1,0.802,0.1163,2.0,0,317,0.4009,16.12,4.613505233410717
EMP04671,Nizar Elloumi,Engineering,7906224,2025-08-01,0.8667,2,10.8,0,0.7672,0.1583,4.0,0,365,0.2423,43.75,27.3000419615499
EMP04672,Salma Zouari,Logistics,1486668,2025-05-07,0.0968,0,7.9,0,0.8981,0.1204,2.5,0,365,0.0791,46.17,4.367758571901396
EMP04673,Rachid Tlili,Finance,7290079,2022-05-12,0.9355,2,51.6,7,0.7698,0.0966,4.0,1,27,0.3053,19.6,25.867135608948082
EMP04674,Lotfi Chahed,Engineering,2700079,2025-07-30,0.5161,1,12.5,1,0.8809,0.058,3.5,0,53,0.2613,36.72,16.630041896317845
EMP04675,Imed Laabidi,Engineering,6504770,2024-08-02,0.0645,2,19.0,1,0.9057,0.114,4.0,0,72,0.0094,35.97,5.0
EMP04676,Slim Mejri,Logistics,2705940,2023-05-05,0.2581,1,36.1,5,0.892,0.0982,3.0,0,122,0.1234,28.19,14.11213614720973
EMP04677,Mariem Riahi,Finance,6233210,2019-03-03,0.3871,2,86.3,5,0.8848,0.0967,3.5,0,274,0.0173,24.97,19.481966552315544
EMP04678,Samira Jedidi,Sales,3019833,2026-05-13,0.4,1,1.0,0,0.7162,0.1627,3.0,0,365,0.0311,22.75,3.6298278806712054
EMP04679,Hajer Belhadj,Support,2014240,2023-11-14,0.4333,1,24.0,1,0.6723,0.1048,3.0,0,33,0.4574,33.51,11.88673048831866
EMP04680,Ahlem Yahyaoui,Logistics,856510,2022-09-16,0.5,0,41.0,6,0.7669,0.169,2.5,0,288,0.383,32.87,12.440940233191492
EMP04681,Leila Elloumi,Finance,4045166,2024-11-06,0.6452,2,13.4,2,0.8158,0.1122,4.0,0,229,0.3067,12.28,20.405500251362586
EMP04682,Lotfi Laabidi,Sales,1707901,2020-05-17,0.9333,1,73.4,9,0.9142,0.208,3.5,0,296,0.0111,43.18,40.23134731175425
EMP04683,Sonia Yahyaoui,Sales,1696888,2025-09-11,0.4333,1,2.1,0,0.8907,0.2958,3.5,0,365,0.0866,0.87,4.80012481553709
EMP04684,Khaled Bensalem,Finance,2326047,2026-02-06,0.8,1,2.5,1,0.9405,0.1061,3.5,0,236,0.0109,36.9,8.749825812188831
EMP04685,Bilel Ferchichi,Engineering,1896615,2019-07-26,0.2903,1,83.4,8,0.804,0.1266,3.5,0,223,0.0646,6.34,17.927426205511264
EMP04686,Ons Khlifi,Sales,7610584,2011-10-26,0.9,2,179.0,11,0.8195,0.163,4.0,0,295,0.246,5.22,32.44132233035912
EMP04687,Wafa Chaabane,Sales,1014725,2025-12-18,1.0,0,1.4,1,0.9029,0.2786,3.0,0,215,0.1007,9.26,8.660747216221052
EMP04688,Ahlem Dridi,Engineering,7605923,2024-10-11,0.7097,2,12.4,0,0.842,0.168,4.0,1,365,0.1624,10.12,15.280408288475392
EMP04689,Rym Mechri,Support,2967648,2023-09-19,0.2581,1,33.6,3,0.7963,0.2391,3.0,0,28,0.2033,30.85,9.221937883979638
EMP04690,Ahlem Laabidi,Finance,3268093,2024-09-24,0.6452,1,12.8,0,0.8217,0.0544,3.0,0,365,0.1747,13.86,19.39311311684142
EMP04691,Manel Meddeb,Sales,1371388,2024-12-18,0.4,0,10.8,1,0.889,0.2897,3.0,0,152,0.0421,36.89,11.739246271508229
EMP04692,Yasmine Saidi,Sales,4287663,2022-05-28,0.3871,2,52.5,1,0.8117,0.1314,5.0,0,271,0.1155,8.91,19.75315050540808
EMP04693,Afef Ben Ali,Logistics,1856039,2025-10-30,0.871,1,9.9,0,0.8637,0.171,3.5,0,365,0.1269,6.19,29.9638959417642
EMP04694,Wafa Tlili,Support,2920989,2025-11-29,0.0645,1,7.1,0,0.8322,0.197,3.5,0,365,0.0847,37.88,4.701750935080681
EMP04695,Yassine Jedidi,Support,3002499,2025-02-13,0.5484,1,18.1,0,0.9931,0.1071,4.0,0,365,0.1027,49.69,23.638034378222713
EMP04696,Bilel Zouari,Logistics,1089513,2023-11-20,0.5333,0,23.9,2,0.7804,0.149,3.0,0,341,0.256,31.26,15.498140357214366
EMP04697,Ahmed Bouzid,Support,1929576,2025-02-21,0.7,1,9.0,1,0.7993,0.1142,3.0,0,53,0.1823,11.13,21.47756963651993
EMP04698,Afef Laabidi,Engineering,2042207,2023-01-12,0.1786,1,36.8,3,0.8849,0.1515,3.0,0,216,0.0328,16.04,10.602451707901267
EMP04699,Hamza Mansour,Sales,843321,2012-01-15,0.9032,0,165.4,18,0.9105,0.2061,2.5,0,263,0.0595,0.33,33.77186854604991
EMP04700,Sonia Mansour,Engineering,1623316,2025-12-30,0.1667,1,8.2,0,0.7941,0.1795,3.0,1,365,0.2377,36.51,0.0
EMP04701,Hichem Cherif,Support,1237328,2016-09-14,0.3,0,109.8,14,0.851,0.2448,2.0,0,226,0.0949,4.7,10.24456368640235
EMP04702,Hana Mechri,Engineering,1193514,2026-01-12,0.129,0,3.7,1,0.8164,0.057,3.0,1,36,0.2169,37.94,0.0
EMP04703,Imed Ben Ali,Support,2038292,2023-12-07,0.7742,1,32.6,3,0.8151,0.2424,3.5,0,236,0.0923,12.17,25.190706964079368
EMP04704,Wael Ayari,Finance,3422848,2010-02-14,0.3871,1,196.8,31,0.8415,0.1224,3.0,0,45,0.2011,48.42,16.993409513413404
EMP04705,Meryem Fakhfakh,Logistics,2308530,2024-01-14,0.3871,1,23.9,2,0.9686,0.1636,3.5,0,149,0.0186,47.59,18.42729987198824
EMP04706,Zied Tlili,Sales,3326929,2015-11-24,0.2333,1,124.4,12,0.9518,0.2619,3.5,0,173,0.0266,19.61,19.20273278975759
EMP04707,Emna Hamdi,Sales,1809803,2024-05-12,0.1613,1,23.8,1,0.7474,0.2622,3.5,0,243,0.2414,25.43,5.9424393491791285
EMP04708,Afef Riahi,Sales,3389649,2023-04-11,0.7742,1,39.4,1,0.8184,0.2941,3.0,0,353,0.0751,13.06,27.273167902641426
EMP04709,Emna Oueslati,Support,2790604,2025-09-27,0.7097,1,5.8,1,0.8165,0.2346,3.0,0,334,0.1066,39.03,22.95832963105749
EMP04710,Meryem Fakhfakh,Support,2432542,2025-07-23,0.9677,1,6.3,1,0.7337,0.1016,3.5,0,27,0.2597,32.51,29.441196897525725
EMP04711,Rym Boughanmi,Sales,2133249,2025-04-18,0.0968,1,15.5,0,0.8927,0.2543,3.0,0,365,0.0058,43.41,5.0
EMP04712,Ahmed Chahed,Support,5623410,2023-12-14,0.1667,2,32.7,5,0.8227,0.162,4.5,0,60,0.1251,18.83,12.229347554523558
EMP04713,Tarek Saidi,Finance,1713774,2024-10-04,0.4667,1,18.3,1,0.8274,0.103,3.0,0,130,0.0277,9.18,18.229018584902843
EMP04714,Ines Boughanmi,Support,1455731,2017-03-31,0.9677,0,103.0,15,0.8516,0.1389,2.0,0,246,0.1913,31.65,30.143170315320557
EMP04715,Afef Oueslati,Logistics,1166391,2025-07-03,0.6,0,9.5,1,0.8871,0.1539,2.0,0,88,0.0059,9.46,17.31891492317354
EMP04716,Salma Oueslati,Finance,6969920,2025-03-23,0.2,2,17.5,0,0.852,0.0657,4.0,0,365,0.1609,18.06,9.785771719114214
EMP04717,Houssem Elloumi,Support,3770853,2022-11-16,0.3871,2,46.8,6,0.8164,0.1231,3.5,0,181,0.1953,24.96,16.89149233874154
EMP04718,Yassine Mansour,Finance,3005358,2025-09-26,0.4194,1,5.5,1,0.8019,0.0417,3.5,0,254,0.211,43.19,12.941224294298495
EMP04719,Fatma Gharbi,Support,2083410,2025-10-26,0.4194,1,1.6,1,0.9313,0.1492,3.0,0,309,0.008,47.96,4.936339789664095
EMP04720,Hatem Nasri,Support,2622725,2025-09-08,0.4516,1,8.1,1,0.9054,0.228,3.5,0,139,0.0056,16.78,17.017310282796277
EMP04721,Hajer Zouari,Logistics,1307659,2025-03-21,0.4839,0,16.8,0,0.9173,0.1468,2.5,0,365,0.0634,23.92,14.06082871760147
EMP04722,Anis Laabidi,Logistics,961248,2026-07-17,0.8667,0,2.3,1,0.8502,0.1197,3.0,0,72,0.0908,28.2,7.387722951347213
EMP04723,Bechir Bensalem,Engineering,1945982,2012-02-25,0.2333,1,164.4,3,0.9362,0.0769,3.5,0,194,0.0212,40.04,16.07228585689598
EMP04724,Zied Dridi,Sales,2690094,2025-11-06,0.0357,1,2.9,0,0.7777,0.178,3.0,0,365,0.1485,34.68,0.3599224370999858
EMP04725,Adel Zouari,Support,6309257,2020-10-12,0.3333,2,65.9,10,0.7871,0.2282,4.0,0,263,0.1394,16.95,16.520902969744053
EMP04726,Afef Meddeb,Support,2886468,2025-07-13,0.8,1,4.4,0,0.927,0.101,3.5,0,365,0.1558,12.43,28.305713578054196
EMP04727,Manel Bensalem,Sales,7895373,2024-07-17,0.1333,2,25.6,4,0.8317,0.2428,3.5,0,202,0.1758,0.78,8.19397796495895
EMP04728,Khaled Nasri,Engineering,2323153,2006-04-21,0.9667,1,235.3,14,0.9085,0.1792,3.5,0,188,0.0227,16.36,42.14461586727265
EMP04729,Meryem Oueslati,Finance,5437946,2023-03-17,0.5667,2,39.0,0,0.9506,0.0857,3.5,0,365,0.04,14.95,25.049501251904662
EMP04730,Karim Riahi,Support,1059068,2022-09-30,0.5333,0,47.5,7,0.8416,0.1166,2.5,0,173,0.0082,3.29,18.696312289039287
EMP04731,Rania Mechri,Support,1062358,2007-10-12,0.8,0,224.4,22,0.8031,0.2391,2.0,1,42,0.2019,23.56,16.82841301401515
EMP04732,Ahmed Chaabane,Support,1002486,2020-11-16,0.7097,0,68.1,7,0.8353,0.2157,2.5,0,209,0.0927,4.04,22.81160368538038
EMP04733,Firas Jedidi,Sales,3445263,2025-11-01,0.7419,1,2.7,0,0.8463,0.2495,3.5,0,365,0.2189,40.0,7.131992547818701
EMP04734,Salma Fakhfakh,Sales,2461651,2026-07-15,0.4516,1,1.0,1,0.8702,0.1205,3.5,0,115,0.0199,38.83,5.25760394061581
EMP04735,Afef Riahi,Support,2372885,2025-10-25,0.6452,1,4.8,1,0.8062,0.2019,3.0,0,320,0.0273,21.38,22.039422068341924
EMP04736,Yasmine Bouzid,Sales,2974043,2018-08-03,0.3667,1,87.3,2,0.8696,0.1865,3.5,0,285,0.0396,4.4,19.931890058398697
EMP04737,Rim Cherif,Finance,5412499,2019-02-02,0.0323,2,84.9,5,0.8406,0.0806,4.0,1,12,0.2387,43.81,0.0
EMP04738,Mohamed Ben Ali,Engineering,2772155,2025-10-14,0.8214,1,4.3,0,0.7613,0.0876,3.0,1,365,0.3508,0.01,15.245482154030238
EMP04739,Dorra Hamdi,Finance,7929930,2025-04-08,0.8667,2,12.6,2,0.7853,0.1026,4.0,0,353,0.3043,39.02,28.171187691302894
EMP04740,Sirine Khlifi,Sales,1047773,2019-05-07,0.7419,0,80.6,4,0.8571,0.1433,3.0,0,52,0.0021,42.87,26.17232680109291
EMP04741,Rim Chahed,Support,6461683,2024-01-12,0.1333,2,26.7,1,0.9736,0.1142,4.5,0,131,0.0661,26.09,11.888752159062323
EMP04742,Hana Yahyaoui,Logistics,2664929,2020-04-05,0.7419,1,71.6,4,0.8183,0.1938,3.5,0,361,0.1767,36.13,29.24992751154106
EMP04743,Karim Dridi,Logistics,1275922,2022-04-17,0.5357,0,46.0,2,0.8188,0.2021,2.5,0,306,0.1371,17.41,17.186621361777128
EMP04744,Yasmine Jedidi,Engineering,5728975,2020-06-25,0.9333,2,72.1,0,0.97,0.1327,4.5,0,365,0.052,2.78,39.01425782543977
EMP04745,Afef Oueslati,Support,847378,2025-03-18,0.25,0,10.7,0,0.9235,0.1513,2.5,0,365,0.0501,40.79,7.423655284249073
EMP04746,Nizar Bouzid,Sales,974897,2018-05-19,0.7419,0,98.1,0,0.8418,0.1972,3.0,0,365,0.1134,48.03,24.96618069434204
EMP04747,Nizar Zouari,Sales,3834614,2025-10-30,0.5806,2,2.6,1,0.7724,0.2052,4.5,0,245,0.2502,20.61,5.592165839796846
EMP04748,Karim Gharbi,Finance,4792192,2026-06-10,0.9032,2,2.6,0,0.7465,0.0752,4.5,0,365,0.006,31.66,9.480319199928973
EMP04749,Slim Tlili,Finance,3650984,2020-02-17,1.0,2,72.4,11,0.8541,0.1208,4.5,0,361,0.0238,2.92,41.99925198259497
EMP04750,Yasmine Elloumi,Sales,1810490,2025-09-19,0.1,1,1.5,0,0.7847,0.1378,3.0,0,365,0.1568,25.92,1.1349769590891094
EMP04751,Zied Boughanmi,Support,2309141,2019-08-25,0.4194,1,75.6,8,0.9134,0.1154,3.5,0,351,0.0262,6.19,24.858857948998303
EMP04752,Mariem Mansour,Engineering,3019897,2026-07-08,0.2258,1,1.0,1,0.9052,0.1415,3.5,0,198,0.0689,3.32,2.738120149095011
EMP04753,Houssem Fakhfakh,Logistics,1336134,2026-05-25,0.9677,0,3.2,1,0.8271,0.1676,3.0,1,36,0.4414,45.16,16.167954090816462
EMP04754,Hatem Hammami,Finance,6395585,2025-07-30,0.129,2,5.2,0,0.8294,0.0962,4.0,0,365,0.008,9.74,10.453606552366061
EMP04755,Mehdi Ben Ali,Support,2187259,2017-12-01,0.8065,1,101.7,2,0.8874,0.2373,3.5,0,333,0.0133,1.43,32.57354952061682
EMP04756,Sami Oueslati,Sales,2727984,2025-06-22,0.4839,1,10.7,0,0.8768,0.1776,3.5,0,365,0.1499,15.21,15.465292911977704
EMP04757,Skander Bensalem,Finance,1560345,2011-05-29,0.2258,1,174.3,5,0.8013,0.0935,3.5,0,197,0.1732,21.13,12.583570471530988
EMP04758,Nizar Boughanmi,Engineering,991064,2025-04-18,0.0333,0,11.4,0,0.8682,0.0705,2.5,0,365,0.0281,10.72,0.770074370848328
EMP04759,Wael Gharbi,Finance,5021530,2026-02-22,0.9,2,4.1,1,0.7455,0.0561,4.0,0,178,0.1758,36.75,28.69559272968394
EMP04760,Afef Meddeb,Engineering,1504944,2026-08-19,0.129,1,1.5,0,0.8059,0.1706,3.0,1,365,0.2488,8.96,0.0
EMP04761,Houssem Khlifi,Support,1233574,2023-09-02,0.7097,0,35.6,4,0.8568,0.1852,2.0,0,68,0.2143,22.59,19.600538768211496
EMP04762,Aymen Ben Ali,Engineering,3846572,2025-08-30,0.8,2,2.8,0,0.9744,0.1105,4.0,0,365,0.5,17.39,7.974676208082061
EMP04763,Rachid Chaabane,Finance,2057038,2025-11-03,0.4194,1,2.3,1,0.8549,0.1198,3.0,0,132,0.1424,21.05,4.144948257752875
EMP04764,Firas Chaabane,Finance,2910574,2026-02-22,0.8387,1,1.1,0,0.743,0.0865,3.0,0,365,0.0128,49.68,8.301605292424906
EMP04765,Houda Boughanmi,Sales,1787822,2024-08-10,0.4194,1,16.1,2,0.9663,0.1831,3.0,0,148,0.0336,6.35,16.541095960438454
EMP04766,Cyrine Chahed,Sales,853955,2023-05-02,0.4516,0,36.4,3,0.808,0.1676,2.5,0,49,0.1091,36.25,15.541403017698725
EMP04767,Emna Boujemaa,Engineering,1507832,2025-05-28,0.7419,1,4.9,1,0.7488,0.0956,4.0,0,157,0.1931,44.95,22.4346267795167
EMP04768,Anis Mansour,Logistics,1201532,2019-09-20,0.9667,0,74.3,10,0.8818,0.2122,2.5,0,74,0.1114,19.98,31.075919829309374
EMP04769,Rania Ferchichi,Sales,1440254,2025-04-14,0.2,0,6.8,0,0.9324,0.1579,2.5,0,365,0.0031,25.79,5.288405847341087
EMP04770,Ines Tlili,Sales,4656024,2025-04-06,0.1071,2,10.0,1,0.8352,0.1972,4.5,0,93,0.0657,5.73,7.879499941374236
EMP04771,Aymen Riahi,Finance,2333041,2026-04-25,0.7097,1,2.9,1,0.775,0.0974,3.0,0,157,0.3388,11.18,5.783089092431715
EMP04772,Rachid Trabelsi,Logistics,2429540,2025-10-19,0.7097,1,2.1,1,0.6534,0.099,3.5,1,19,0.3194,48.08,3.6030210094857242
EMP04773,Hana Yahyaoui,Logistics,7807236,2011-09-25,0.3548,2,180.5,5,0.7644,0.1523,4.0,1,18,0.4733,7.11,7.584104662293689
EMP04774,Ahmed Meddeb,Engineering,2828774,2024-08-20,0.8065,1,17.2,0,0.8897,0.1351,3.0,0,365,0.0297,19.33,29.960186985514138
EMP04775,Mehdi Nasri,Support,5071348,2023-02-20,0.1667,2,32.5,3,0.7881,0.2392,4.0,1,28,0.1986,41.77,0.47373241716169584
EMP04776,Ines Boughanmi,Logistics,1149408,2024-12-03,0.6429,0,14.5,2,0.6934,0.1286,2.5,0,133,0.4199,1.91,14.964162148626476
EMP04777,Houda Bouzid,Finance,4541298,2026-04-30,0.5484,2,2.6,1,0.7244,0.0851,4.5,1,27,0.4046,27.17,2.665950568313906
EMP04778,Amira Elloumi,Engineering,3123859,2025-10-22,0.9,1,1.2,1,0.8932,0.135,3.0,0,146,0.1402,31.65,8.460796412753302
EMP04779,Khaled Trabelsi,Logistics,927002,2025-08-19,0.4667,0,2.9,0,0.7049,0.1516,3.0,0,365,0.0874,4.07,3.0910849370952236
EMP04780,Fatma Tlili,Support,1922301,2026-01-12,0.7097,1,7.3,1,0.8541,0.198,3.5,0,232,0.0405,16.32,24.096199414789453
EMP04781,Lotfi Jedidi,Sales,2397176,2026-04-09,0.6774,1,1.4,1,0.8604,0.295,3.5,0,39,0.0241,48.11,7.048874701750009
EMP04782,Adel Yahyaoui,Sales,1719086,2025-12-02,0.7143,1,2.6,0,0.935,0.2873,3.5,0,365,0.0862,43.16,7.085709171758689
EMP04783,Amira Riahi,Finance,3880046,2010-12-13,0.6129,2,187.2,0,0.9723,0.0963,4.0,0,365,0.0711,36.73,28.236616876887307
EMP04784,Maher Dridi,Finance,1483643,2026-02-08,0.6452,0,6.3,0,0.9129,0.0684,2.5,0,365,0.3405,1.26,16.07152365565268
EMP04785,Cyrine Dridi,Logistics,4371822,2025-12-27,0.9286,2,2.0,1,0.8594,0.1211,4.0,0,156,0.0123,47.7,10.275557953777202
EMP04786,Yasmine Saidi,Logistics,2803242,2025-03-24,0.3226,1,13.5,1,0.7738,0.2134,3.5,1,3,0.4962,16.41,0.22691314562814394
EMP04787,Nadia Yahyaoui,Engineering,850409,2025-09-15,0.7419,0,1.2,0,0.9954,0.119,2.5,0,365,0.1578,16.84,6.370216153095833
EMP04788,Afef Boujemaa,Logistics,2048109,2021-09-29,0.25,1,52.3,4,0.8586,0.1298,3.0,0,148,0.034,14.52,14.495777213193906
EMP04789,Anis Boughanmi,Sales,1046809,2023-03-10,0.7097,0,38.4,6,0.8461,0.2649,3.0,0,80,0.0443,48.55,22.774842269291476
EMP04790,Dorra Mansour,Sales,1865875,2025-07-03,0.9677,1,5.9,0,0.9704,0.2058,3.0,1,365,0.388,31.88,19.33432390561667
EMP04791,Emna Laabidi,Finance,3222237,2025-01-21,0.3871,1,20.7,2,0.9048,0.1183,3.5,0,117,0.1235,28.75,18.062098500861833
EMP04792,Olfa Cherif,Engineering,5673829,2026-08-09,0.1613,2,1.9,0,0.841,0.149,3.5,0,365,0.2684,5.93,1.6857536437708565
EMP04793,Leila Belhadj,Support,3390907,2024-06-10,0.6452,1,19.3,2,0.7351,0.1504,4.0,0,129,0.1795,40.06,24.603001506774202
EMP04794,Riadh Gharbi,Sales,1506355,2013-11-24,0.3871,1,147.5,17,0.8797,0.2271,3.0,0,327,0.0722,33.48,19.036261248286667
EMP04795,Rachid Boughanmi,Engineering,3311606,2016-03-16,0.871,1,117.4,12,0.8819,0.1545,2.5,0,198,0.0234,46.01,32.41174357627862
EMP04796,Salma Boughanmi,Finance,1533171,2012-05-22,0.6333,1,166.9,6,0.8604,0.1263,3.5,0,167,0.1426,19.36,25.82855726110241
EMP04797,Dorra Hammami,Sales,918182,2025-09-01,0.0968,0,3.1,0,0.7099,0.2488,2.5,1,365,0.2253,34.37,0.0
EMP04798,Olfa Khlifi,Sales,3859005,2025-04-27,0.3226,2,10.4,0,0.9389,0.2538,4.0,0,365,0.1425,26.49,13.206390385578947
EMP04799,Mariem Cherif,Support,1068450,2025-11-24,0.2581,0,5.4,1,0.875,0.185,2.0,0,158,0.0767,42.17,4.48371015950935
EMP04800,Ahmed Boujemaa,Engineering,1577013,2025-08-14,0.9032,1,9.4,0,0.9602,0.1574,3.0,0,365,0.4519,0.63,25.608575527927282
EMP04801,Bechir Khlifi,Engineering,6355876,2019-12-27,0.7419,2,76.8,12,0.7535,0.1114,4.5,0,48,0.0946,20.36,31.410869107437275
EMP04802,Samira Gharbi,Support,1914491,2025-11-25,0.2258,1,1.4,0,0.905,0.1448,3.5,0,365,0.0209,25.9,3.153986935473404
EMP04803,Sami Hammami,Support,829885,2025-11-18,0.0645,0,8.4,1,0.8492,0.2051,2.5,0,250,0.0326,1.16,0.0
EMP04804,Anis Cherif,Sales,916788,2024-02-17,0.8667,0,28.3,3,0.8747,0.2367,2.5,0,331,0.0422,34.77,25.684456982092787
EMP04805,Amira Boujemaa,Logistics,2317200,2025-12-06,0.5806,1,7.4,1,0.8298,0.1956,3.5,0,199,0.081,3.98,18.567612036325528
EMP04806,Nadia Meddeb,Sales,2753230,2016-12-27,0.2,1,111.3,9,0.8744,0.1409,3.5,0,252,0.0293,22.1,14.8065584729332
EMP04807,Ahmed Jedidi,Finance,1363737,2025-04-12,0.2333,0,16.9,1,0.8438,0.0438,2.5,0,300,0.0386,49.92,7.818687033904258
EMP04808,Karim Chaabane,Sales,2894454,2026-01-22,0.2903,1,1.5,0,0.8567,0.2586,3.0,0,365,0.01,38.78,3.493401468185916
EMP04809,Mohamed Oueslati,Sales,2822064,2022-06-01,0.1935,1,50.2,7,0.9356,0.2053,3.5,0,190,0.0478,45.01,16.38370702812652
EMP04810,Houssem Trabelsi,Sales,2347884,2025-11-24,0.0323,1,1.2,0,0.966,0.253,4.0,0,365,0.183,19.38,0.6711730095248537
EMP04811,Walid Boukthir,Support,2357087,2011-11-09,0.5484,1,170.3,20,0.709,0.1178,3.0,0,188,0.1652,16.27,21.098619592533996
EMP04812,Imed Zouari,Sales,4966319,2025-12-02,0.9333,2,4.8,0,0.8013,0.1238,4.5,0,365,0.3493,9.56,27.066118755142003
EMP04813,Asma Hammami,Logistics,1912981,2025-12-08,0.2581,1,5.0,0,0.9291,0.1528,3.5,0,365,0.4022,12.24,8.14496411716855
EMP04814,Lotfi Bensalem,Finance,3464494,2024-11-06,0.5161,1,20.3,3,0.8461,0.0582,3.0,0,16,0.0182,1.0,19.753081859399245
EMP04815,Dorra Fakhfakh,Engineering,3461444,2025-09-20,0.1429,1,4.5,0,0.9361,0.0633,3.0,0,365,0.1265,44.21,7.952567693538347
EMP04816,Adel Belhadj,Support,1430272,2019-01-26,1.0,0,91.1,11,0.7186,0.2247,3.0,1,37,0.4477,3.92,20.09999931766366
EMP04817,Lotfi Jebali,Engineering,1732372,2025-05-25,0.5714,1,8.8,1,0.7392,0.0698,3.0,1,1,0.3326,16.18,9.740060744424877
EMP04818,Adel Jebali,Finance,2050107,2026-03-04,1.0,1,1.9,1,0.8466,0.0545,3.5,0,26,0.2029,25.04,9.259493901080393
EMP04819,Emna Chaabane,Support,3055126,2026-08-02,0.7,1,1.6,0,0.9718,0.1077,3.5,0,365,0.4494,27.93,6.777827433853494
EMP04820,Aymen Saidi,Finance,6635317,2021-04-16,0.0645,2,60.5,7,0.7185,0.0882,4.0,0,51,0.2575,35.36,5.0
EMP04821,Khaled Boukthir,Support,1822332,2022-02-25,0.7667,1,51.9,4,0.8591,0.2337,3.0,0,283,0.1707,10.0,28.082274337205373
EMP04822,Yasmine Riahi,Logistics,1221205,2026-07-03,0.4333,0,2.4,1,0.9346,0.2047,2.0,0,214,0.0693,6.16,3.3816319883986687
EMP04823,Nadia Fakhfakh,Support,6408874,2019-08-07,0.1935,2,86.0,8,0.9649,0.2084,4.0,0,365,0.0098,31.08,17.943874778521483
EMP04824,Asma Chahed,Support,1116535,2025-11-11,0.6,0,5.2,0,0.882,0.1402,2.5,0,365,0.1143,29.65,17.080228767670487
EMP04825,Meryem Khemiri,Engineering,4993679,2022-06-01,0.6129,2,45.6,3,0.8533,0.0729,4.0,0,182,0.1154,48.22,26.076873052599066
EMP04826,Karim Chaabane,Finance,1821615,2025-07-12,0.9677,1,5.6,1,0.8973,0.0428,3.5,0,14,0.2,41.03,32.462886411334104
EMP04827,Emna Belhadj,Sales,1239680,2025-11-23,0.0645,0,5.3,0,0.8973,0.1932,2.0,1,365,0.4896,12.9,0.0
EMP04828,Yasmine Trabelsi,Engineering,1233992,2017-10-11,0.5333,0,107.2,4,0.8136,0.1164,2.5,0,135,0.4134,47.96,16.14167672453518
EMP04829,Adel Mejri,Sales,1865566,2023-02-11,0.4333,1,38.0,0,0.7161,0.2459,3.5,1,365,0.2127,22.83,4.919620236125418
EMP04830,Ahmed Hamdi,Engineering,5738836,2025-11-09,0.7857,2,3.4,1,0.8559,0.0553,4.0,0,20,0.0161,32.91,28.052829932184622
EMP04831,Riadh Mansour,Support,860483,2015-01-17,0.9,0,130.3,4,0.8896,0.1638,3.0,0,64,0.2497,47.13,29.736155083102634
EMP04832,Nesrine Bouzid,Finance,1951694,2012-03-08,0.2903,1,168.0,10,0.8362,0.0536,3.5,0,269,0.1021,3.35,15.337350108879354
EMP04833,Karim Mejri,Engineering,1686712,2025-07-18,0.4194,1,5.9,0,0.7081,0.1754,3.5,0,365,0.3186,11.29,12.088662726184209
EMP04834,Hichem Ferchichi,Sales,6209652,2010-07-01,0.2258,2,195.2,25,0.8935,0.2629,4.0,0,98,0.019,8.94,15.332219724056767
EMP04835,Ons Belhadj,Finance,2943039,2025-12-16,0.9333,1,4.4,1,0.9124,0.0608,3.5,0,33,0.0502,6.29,31.862570513971065
EMP04836,Ines Mejri,Logistics,1402599,2025-10-01,0.2581,0,2.2,1,0.8477,0.132,2.5,0,85,0.0144,26.47,2.60727525462922
EMP04837,Houda Tlili,Engineering,2166328,2021-04-13,0.4333,1,55.0,9,0.6684,0.0994,3.0,1,38,0.4628,8.58,7.012121347952386
